# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 SEP 22 23:02:34, 811854222.7716963, 1362.3398915192643, 3312.3912450196653, -217.76838660088183, -713.2362173612876, -3.761415431159885, -12.002755820644152, -12.126423228125143, 57.52051736705753, 57.529528999274014, 954.9197526181792, 648.4415678427174, -5.137471132007512, -13.53586471969271
2025 SEP 22 23:02:35, 811854223.7733657, 1358.0209692264789, 3312.418460835907, -217.3122542094928, -713.2487949068961, -3.753528655694256, -12.0032209365971, -12.126694634835196, 57.38575327154274, 57.39451655155454, 953.8146803737072, 646.650077975257, -5.136052313923969, -13.531424306885564
2025 SEP 22 23:02:36, 811854224.7750353, 1353.726193141794, 3312.443340891546, -216.84761067922406, -713.2743602137024, -3.7454979110290862, -12.003628992188206, -12.127126752896908, 57.251080942768404, 57.259639490018245, 952.7216599940599, 644.8714040415626, -5.134636451007078, -13.526986042413128
2025 SEP 22 23:02:37, 811854225.7767047, 1349.4558089113334, 3312.4671247558367, -216.38265731386497, -713.3047483142062, -3.737463036508782, -12.00412110357559, -12.127642380082422, 57.11653340645086, 57.124879595703, 951.6411521372497, 643.105219050801, -5.133223526480278, -13.522549918276933
2025 SEP 22 23:02:38, 811854226.7783741, 1345.2100630838886, 3312.4867977330064, -215.92803501205762, -713.3506097311085, -3.729610684809659, -12.004879493212172, -12.128425456123919, 56.981357485867896, 56.99125570896717, 950.5603817750765, 641.364428468423, -5.131813534240098, -13.51811591857608
2025 SEP 22 23:02:39, 811854227.7800436, 1340.9892024799276, 3312.508427481889, -215.46240372371022, -713.390488136562, -3.721566475837993, -12.005536952917089, -12.129105418314891, 56.84709959483044, 56.85675685186759, 949.5053443592782, 639.623162461543, -5.130406463458484, -13.513684046555191
2025 SEP 22 23:02:40, 811854228.781713, 1336.793478765184, 3312.528934910808, -214.99655742381364, -713.4352772294675, -3.7135197762692487, -12.006279868258463, -12.129870405820807, 56.712994390117416, 56.72241641480057, 948.463004742213, 637.8945870759125, -5.129002307484065, -13.509254287430922
2025 SEP 22 23:02:41, 811854229.7833824, 1332.6231423203083, 3312.5483192218417, -214.5305011127932, -713.484977939652, -3.7054706651720704, -12.00710821504032, -12.130720433963983, 56.57905381130539, 56.588245579825916, 947.4334584484609, 636.1787369591198, -5.127601050037697, -13.504826632556464
2025 SEP 22 23:02:42, 811854230.785052, 1328.4784459722155, 3312.5665801833143, -214.06423923691088, -713.5395886692405, -3.6974192114316207, -12.008021934993417, -12.131655474335528, 56.445289197732535, 56.45425640460382, 946.4168026569331, 634.4756386329215, -5.1262026996177505, -13.500401070806085
2025 SEP 22 23:02:43, 811854231.7867213, 1324.359645312448, 3312.5849740653903, -213.6058315517179, -713.5909604614773, -3.689502839276165, -12.00914952681816, -12.132600213104936, 56.31171779278427, 56.32045371265412, 945.4132007740102, 632.7852605199712, -5.124807240316905, -13.495977594547439
2025 SEP 22 23:02:44, 811854232.7883908, 1320.266996007062, 3312.600945052191, -213.13893924920527, -713.6556559611361, -3.6814429518146077, -12.010229089934537, -12.133708073288688, 56.17833770476731, 56.1868678463591, 944.4225555343011, 631.1078258235516, -5.123414656428724, -13.491556194248878
2025 SEP 22 23:02:45, 811854233.7900603, 1316.2007549310533, 3312.615798918909, -212.67183413897297, -713.7252301261897, -3.6733805658960113, -12.011393614846591, -12.134900425516372, 56.04517199354656, 56.05349635683228, 943.4451233891, 629.4432024135955, -5.122024955098544, -13.487136859926318
2025 SEP 22 23:02:46, 811854234.7917297, 1312.1611825719278, 3312.626595887167, -212.21550739781378, -713.8099347289548, -3.6655082458709156, -12.012818516753585, -12.136354329607178, 55.911451540105276, 55.921394709329164, 942.468322013153, 627.8041024785946, -5.120638122433206, -13.482719583161831
