# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 DEC 14 14:21:39, 818994168.1249971, 866.620439780991, -55.42312529168051, 710.2833009404947, -3301.0770870282336, 94.46172643854612, -77.69767679219362, -77.82138554160204, 48.63536467200425, 48.644957656857876, 611.1886386321739, 542.042928249728, 95.30660760698674, -78.19159170716308
2025 DEC 14 14:21:40, 818994169.1266667, 867.0167373802095, -57.99193377146268, 712.4319298777297, -3300.575859637514, 94.6536143022746, -77.65654541353592, -77.78067787787, 48.632418566202524, 48.642163715337695, 611.766746558367, 542.0162737819933, 95.51074440512562, -78.15320552403973
2025 DEC 14 14:21:41, 818994170.1283361, 867.4138107174607, -60.56593417865256, 714.5836044902952, -3300.0704515620773, 94.84463737274278, -77.6154851524648, -77.73982444173707, 48.629491530136576, 48.63927516725137, 612.3470660704663, 541.9887969767345, 95.71352991226641, -78.11467268761595
2025 DEC 14 14:21:42, 818994171.1300056, 867.8116549752052, -63.132119290715885, 716.7321609212134, -3299.562412167966, 95.03380844683991, -77.5740651336888, -77.69883370163916, 48.626495592631585, 48.63638769769441, 612.9287580081678, 541.961331986671, 95.91497227280053, -78.07599472186527
2025 DEC 14 14:21:43, 818994172.131675, 868.210274224007, -65.69130588167889, 718.8948448721544, -3299.048034359644, 95.22108456616111, -77.53226965485739, -77.65746870371883, 48.62469632624285, 48.63210626149566, 613.5239095501615, 541.9217956727421, 96.11507957696519, -78.03717315129371
2025 DEC 14 14:21:44, 818994173.1333444, 868.609663617644, -68.25503606660732, 721.0432545086701, -3298.5332035527235, 95.40759073857427, -77.49057752636872, -77.61620393158167, 48.621640931559135, 48.629134686356295, 614.1090898732831, 541.8936039636269, 96.3138600068475, -77.99820947482408
2025 DEC 14 14:21:45, 818994174.1350139, 869.0098213275459, -70.8175660428913, 723.1915229125034, -3298.014995817259, 95.59278185264313, -77.44875231087332, -77.574805230871, 48.618550780497564, 48.62612716931724, 614.6959576981892, 541.8650996142783, 96.5113218291998, -77.9591051952755
2025 DEC 14 14:21:46, 818994175.1366833, 869.4107453690061, -73.37889823333764, 725.3396252413395, -3297.4934179462953, 95.77666753945829, -77.40679576071904, -77.53327442961921, 48.61542396488007, 48.62308551124057, 615.2844942311214, 541.8363017091589, 96.70747307931417, -77.91986175852105
2025 DEC 14 14:21:47, 818994176.1383528, 869.8124309273853, -75.93903459598339, 727.4875420223598, -3296.968475621742, 95.95925735762319, -77.36470952543635, -77.49161324787315, 48.612259442595565, 48.620011084377424, 615.8746845779837, 541.807220566307, 96.90232205779658, -77.88048064111709
2025 DEC 14 14:21:48, 818994177.1400223, 870.2148821997484, -78.49799367748962, 729.6352141136019, -3296.440182848581, 96.14056248501723, -77.32249590486144, -77.44982404416075, 48.60905226270737, 48.616909325222196, 616.4664809589577, 541.7779011135574, 97.09587702763582, -77.84096328411832
2025 DEC 14 14:21:49, 818994178.1416917, 870.6180942165871, -81.06270959843634, 731.7858309597689, -3295.9076728283594, 96.32110117849231, -77.28036454059415, -77.40790258779764, 48.60583796826815, 48.61374076570545, 617.0602184959695, 541.7480062168224, 97.2881461861218, -77.80131113171134
