-42.5	2.5	    2.941
-42.5	7.5	    2.911
-42.5	12.5	3.233
-42.5	17.5	3.285
-42.5	22.5	3.279
-42.5	27.5	3.152
-42.5	32.5	3.053
-42.5	37.5	3.066
-42.5	42.5	3.243
-42.5	47.5	3.646
-42.5	52.5	4.213
-42.5	57.5	4.469
-42.5	62.5	4.293
-42.5	67.5	4.365
-42.5	72.5	4.156
-42.5	77.5	3.411
-42.5	82.5	3.095
-42.5	87.5	3.287
-42.5	92.5	3.205
-42.5	97.5	3.218
-42.5	102.5	3.562
-42.5	107.5	4.028
-42.5	112.5	4.282
-42.5	117.5	4.277
-42.5	122.5	4.325
-42.5	127.5	4.390
-42.5	132.5	4.216
-42.5	137.5	4.155
-42.5	142.5	4.056
-42.5	147.5	3.909
-42.5	152.5	3.565
-42.5	157.5	3.297
-42.5	162.5	3.254
-42.5	167.5	3.149
-42.5	172.5	3.119
-42.5	177.5	3.082
-42.5	182.5	3.022
-42.5	187.5	2.619
-42.5	192.5	2.705
-42.5	197.5	3.128
-42.5	202.5	3.298
-42.5	207.5	3.142
-42.5	212.5	3.236
-42.5	217.5	3.182
-42.5	222.5	3.000
-42.5	227.5	2.731
-42.5	232.5	2.652
-42.5	237.5	2.476
-42.5	242.5	2.396
-42.5	247.5	2.502
-42.5	252.5	2.581
-42.5	257.5	2.601
-42.5	262.5	2.601
-42.5	267.5	2.540
-42.5	272.5	2.482
-42.5	277.5	2.563
-42.5	282.5	2.471
-42.5	287.5	2.275
-42.5	292.5	2.179
-42.5	297.5	2.141
-42.5	302.5	1.917
-42.5	307.5	1.829
-42.5	312.5	1.891
-42.5	317.5	2.078
-42.5	322.5	2.260
-42.5	327.5	2.567
-42.5	332.5	2.896
-42.5	337.5	3.144
-42.5	342.5	3.141
-42.5	347.5	3.155
-42.5	352.5	3.084
-42.5	357.5	2.922
-37.5	2.5	    3.665
-37.5	7.5	    3.864
-37.5	12.5	3.890
-37.5	17.5	3.930
-37.5	22.5	3.746
-37.5	27.5	3.498
-37.5	32.5	3.264
-37.5	37.5	2.965
-37.5	42.5	3.108
-37.5	47.5	3.235
-37.5	52.5	3.588
-37.5	57.5	3.913
-37.5	62.5	3.797
-37.5	67.5	3.733
-37.5	72.5	3.686
-37.5	77.5	3.222
-37.5	82.5	2.947
-37.5	87.5	3.180
-37.5	92.5	3.206
-37.5	97.5	3.208
-37.5	102.5	3.330
-37.5	107.5	3.737
-37.5	112.5	3.953
-37.5	117.5	4.038
-37.5	122.5	4.004
-37.5	127.5	3.973
-37.5	132.5	3.797
-37.5	137.5	3.807
-37.5	142.5	3.844
-37.5	147.5	3.473
-37.5	152.5	3.271
-37.5	157.5	3.271
-37.5	162.5	3.479
-37.5	167.5	3.443
-37.5	172.5	3.339
-37.5	177.5	3.242
-37.5	182.5	3.080
-37.5	187.5	2.944
-37.5	192.5	2.801
-37.5	197.5	2.914
-37.5	202.5	3.203
-37.5	207.5	3.314
-37.5	212.5	3.236
-37.5	217.5	3.173
-37.5	222.5	2.995
-37.5	227.5	2.931
-37.5	232.5	2.851
-37.5	237.5	2.707
-37.5	242.5	2.530
-37.5	247.5	2.441
-37.5	252.5	2.429
-37.5	257.5	2.445
-37.5	262.5	2.366
-37.5	267.5	2.407
-37.5	272.5	2.569
-37.5	277.5	2.490
-37.5	282.5	2.399
-37.5	287.5	2.257
-37.5	292.5	2.146
-37.5	297.5	1.993
-37.5	302.5	1.717
-37.5	307.5	1.645
-37.5	312.5	1.710
-37.5	317.5	1.683
-37.5	322.5	2.012
-37.5	327.5	2.501
-37.5	332.5	2.974
-37.5	337.5	3.343
-37.5	342.5	3.501
-37.5	347.5	3.613
-37.5	352.5	3.590
-37.5	357.5	3.486
-32.5	2.5	    4.271
-32.5	7.5	    4.408
-32.5	12.5	4.446
-32.5	17.5	4.473
-32.5	22.5	4.089
-32.5	27.5	3.765
-32.5	32.5	3.416
-32.5	37.5	3.121
-32.5	42.5	3.035
-32.5	47.5	2.994
-32.5	52.5	3.271
-32.5	57.5	3.567
-32.5	62.5	3.295
-32.5	67.5	3.013
-32.5	72.5	2.881
-32.5	77.5	2.901
-32.5	82.5	2.896
-32.5	87.5	3.044
-32.5	92.5	3.141
-32.5	97.5	3.106
-32.5	102.5	3.195
-32.5	107.5	3.379
-32.5	112.5	3.545
-32.5	117.5	3.519
-32.5	122.5	3.477
-32.5	127.5	3.488
-32.5	132.5	3.469
-32.5	137.5	3.395
-32.5	142.5	3.490
-32.5	147.5	3.411
-32.5	152.5	3.593
-32.5	157.5	3.442
-32.5	162.5	3.698
-32.5	167.5	3.993
-32.5	172.5	4.114
-32.5	177.5	4.131
-32.5	182.5	3.760
-32.5	187.5	3.491
-32.5	192.5	3.464
-32.5	197.5	3.508
-32.5	202.5	3.605
-32.5	207.5	3.587
-32.5	212.5	3.540
